8 9 1 1 10000 42.021850 0.000000 0.000000
8 9 1 1 100000 42.025140 0.000000 0.000000
8 9 1 1 1000 42.165500 0.000000 0.000000
8 23 8 1 10000 49.769500 0.000000 0.000000
8 23 8 1 100000 49.525540 0.000000 0.000000
8 23 8 1 1000 49.592500 0.000000 0.000000
7 56 14 1 10000 55.761450 0.000000 0.000000
7 56 14 1 100000 55.525745 0.000000 0.000000
7 56 14 1 1000 55.689500 0.000000 0.000000
8 9 1 1 10000 42.013150 0.000000 0.000000
8 9 1 1 100000 42.027180 0.000000 0.000000
8 9 1 1 1000 42.210500 0.000000 0.000000
8 23 8 1 10000 49.508050 0.000000 0.000000
8 23 8 1 100000 49.525355 0.000000 0.000000
8 23 8 1 1000 49.585500 0.000000 0.000000
7 56 14 1 10000 55.784450 0.000000 0.000000
7 56 14 1 100000 55.527885 0.000000 0.000000
7 56 14 1 1000 55.584500 0.000000 0.000000
8 9 1 1 10000 42.012550 0.000000 0.000000
8 9 1 1 100000 42.026855 0.000000 0.000000
8 9 1 1 1000 42.128500 0.000000 0.000000
8 23 8 1 10000 49.509300 0.000000 0.000000
8 23 8 1 100000 49.524740 0.000000 0.000000
8 23 8 1 1000 49.586000 0.000000 0.000000
7 56 14 1 10000 55.767850 0.000000 0.000000
7 56 14 1 100000 55.529100 0.000000 0.000000
7 56 14 1 1000 55.586500 0.000000 0.000000
8 9 1 1 10000 42.023200 0.000000 0.000000
8 9 1 1 100000 42.025445 0.000000 0.000000
8 9 1 1 1000 42.260500 0.000000 0.000000
8 23 8 1 10000 49.507750 0.000000 0.000000
8 23 8 1 100000 49.526100 0.000000 0.000000
8 23 8 1 1000 49.668500 0.000000 0.000000
7 56 14 1 10000 55.508000 0.000000 0.000000
7 56 14 1 100000 55.531105 0.000000 0.000000
7 56 14 1 1000 55.618000 0.000000 0.000000
8 9 1 1 10000 42.262000 0.000000 0.000000
8 9 1 1 100000 42.028110 0.000000 0.000000
8 9 1 1 1000 42.117500 0.000000 0.000000
8 23 8 1 10000 49.511000 0.000000 0.000000
8 23 8 1 100000 49.524560 0.000000 0.000000
8 23 8 1 1000 49.602500 0.000000 0.000000
7 56 14 1 10000 55.792050 0.000000 0.000000
7 56 14 1 100000 55.531300 0.000000 0.000000
7 56 14 1 1000 55.672500 0.000000 0.000000
8 9 1 1 10000 42.019200 0.000000 0.000000
8 9 1 1 100000 42.027445 0.000000 0.000000
8 9 1 1 1000 42.181500 0.000000 0.000000
8 23 8 1 10000 49.516600 0.000000 0.000000
8 23 8 1 100000 49.524565 0.000000 0.000000
8 23 8 1 1000 49.587500 0.000000 0.000000
7 56 14 1 10000 55.784950 0.000000 0.000000
7 56 14 1 100000 55.531650 0.000000 0.000000
7 56 14 1 1000 55.583000 0.000000 0.000000
8 9 1 1 10000 42.016300 0.000000 0.000000
8 9 1 1 100000 42.028245 0.000000 0.000000
8 9 1 1 1000 42.130500 0.000000 0.000000
8 23 8 1 10000 49.764950 0.000000 0.000000
8 23 8 1 100000 49.526420 0.000000 0.000000
8 23 8 1 1000 49.578500 0.000000 0.000000
7 56 14 1 10000 55.508700 0.000000 0.000000
7 56 14 1 100000 55.529415 0.000000 0.000000
7 56 14 1 1000 55.580500 0.000000 0.000000
8 9 1 1 10000 42.015100 0.000000 0.000000
8 9 1 1 100000 42.025730 0.000000 0.000000
8 9 1 1 1000 42.129500 0.000000 0.000000
8 23 8 1 10000 49.775100 0.000000 0.000000
8 23 8 1 100000 49.526230 0.000000 0.000000
8 23 8 1 1000 49.598500 0.000000 0.000000
7 56 14 1 10000 55.788700 0.000000 0.000000
7 56 14 1 100000 55.527675 0.000000 0.000000
7 56 14 1 1000 55.581000 0.000000 0.000000
8 9 1 1 10000 42.269600 0.000000 0.000000
8 9 1 1 100000 42.027685 0.000000 0.000000
8 9 1 1 1000 42.150000 0.000000 0.000000
8 23 8 1 10000 49.508400 0.000000 0.000000
8 23 8 1 100000 49.526180 0.000000 0.000000
8 23 8 1 1000 49.671500 0.000000 0.000000
7 56 14 1 10000 55.793900 0.000000 0.000000
7 56 14 1 100000 55.529175 0.000000 0.000000
7 56 14 1 1000 55.672000 0.000000 0.000000
8 9 1 1 10000 42.269100 0.000000 0.000000
8 9 1 1 100000 42.027665 0.000000 0.000000
8 9 1 1 1000 42.174500 0.000000 0.000000
8 23 8 1 10000 49.753000 0.000000 0.000000
8 23 8 1 100000 49.525365 0.000000 0.000000
8 23 8 1 1000 49.589500 0.000000 0.000000
7 56 14 1 10000 55.508550 0.000000 0.000000
7 56 14 1 100000 55.528425 0.000000 0.000000
7 56 14 1 1000 55.580000 0.000000 0.000000
