8 9 1 1 10000 168.591400 2.619665 295.000000
8 9 1 1 100000 160.056440 4.343513 306.000000
8 9 1 1 1000 165.344500 5.708224 294.000000
8 23 8 1 10000 175.601000 6.286867 920.000000
8 23 8 1 100000 175.198890 3.697318 331.000000
8 23 8 1 1000 175.656000 8.475061 367.000000
7 56 14 1 10000 181.966350 8.740865 748.000000
7 56 14 1 100000 179.545870 12.909644 5578.000000
7 56 14 1 1000 182.419500 9.220874 333.000000
8 9 1 1 10000 163.880850 3.772751 507.000000
8 9 1 1 100000 164.100310 2.219360 364.000000
8 9 1 1 1000 163.906000 7.844117 343.000000
8 23 8 1 10000 173.821950 5.409709 324.000000
8 23 8 1 100000 175.214790 11.983094 5273.000000
8 23 8 1 1000 175.333500 5.757715 326.000000
7 56 14 1 10000 181.792400 8.911566 633.000000
7 56 14 1 100000 179.548755 12.174488 5213.000000
7 56 14 1 1000 181.789000 9.630965 342.000000
8 9 1 1 10000 168.603450 3.190689 379.000000
8 9 1 1 100000 163.564570 1.929378 347.000000
8 9 1 1 1000 165.444000 5.902700 282.000000
8 23 8 1 10000 175.497150 31.635788 4602.000000
8 23 8 1 100000 174.812405 2.704789 332.000000
8 23 8 1 1000 175.512500 7.018892 332.000000
7 56 14 1 10000 181.832450 34.158129 4828.000000
7 56 14 1 100000 183.526705 5.613513 333.000000
7 56 14 1 1000 179.095000 6.844777 397.000000
8 9 1 1 10000 164.832500 31.823055 4597.000000
8 9 1 1 100000 163.564125 2.196333 493.000000
8 9 1 1 1000 169.291500 7.673235 295.000000
8 23 8 1 10000 175.466700 6.109770 853.000000
8 23 8 1 100000 175.195670 3.747413 531.000000
8 23 8 1 1000 175.513500 8.263523 405.000000
7 56 14 1 10000 179.846650 36.799029 5332.000000
7 56 14 1 100000 179.518020 4.571960 332.000000
7 56 14 1 1000 179.959000 6.963355 340.000000
8 9 1 1 10000 160.148750 4.992897 342.000000
8 9 1 1 100000 168.524980 1.650829 364.000000
8 9 1 1 1000 160.732000 9.561547 466.000000
8 23 8 1 10000 175.668600 31.371315 4547.000000
8 23 8 1 100000 175.171705 11.549548 5043.000000
8 23 8 1 1000 175.074000 6.856203 371.000000
7 56 14 1 10000 178.853600 35.348854 5148.000000
7 56 14 1 100000 181.795610 7.837807 647.000000
7 56 14 1 1000 181.871500 9.793007 344.000000
