8 9 1 1 10000 125.067100 0.000000 0.000000
8 9 1 1 100000 125.041060 0.000000 0.000000
8 9 1 1 1000 125.682000 0.000000 0.000000
8 23 8 1 10000 149.346300 0.000000 0.000000
8 23 8 1 100000 149.045050 0.000000 0.000000
8 23 8 1 1000 149.619500 0.000000 0.000000
7 56 14 1 10000 170.365450 0.000000 0.000000
7 56 14 1 100000 170.040285 0.000000 0.000000
7 56 14 1 1000 170.601500 0.000000 0.000000
8 9 1 1 10000 125.077400 0.000000 0.000000
8 9 1 1 100000 125.038945 0.000000 0.000000
8 9 1 1 1000 125.700500 0.000000 0.000000
8 23 8 1 10000 149.331550 0.000000 0.000000
8 23 8 1 100000 149.040810 0.000000 0.000000
8 23 8 1 1000 149.756000 0.000000 0.000000
7 56 14 1 10000 170.344600 0.000000 0.000000
7 56 14 1 100000 170.036700 0.000000 0.000000
7 56 14 1 1000 170.536500 0.000000 0.000000
8 9 1 1 10000 125.069050 0.000000 0.000000
8 9 1 1 100000 125.038095 0.000000 0.000000
8 9 1 1 1000 125.917000 0.000000 0.000000
8 23 8 1 10000 149.077000 0.000000 0.000000
8 23 8 1 100000 149.039165 0.000000 0.000000
8 23 8 1 1000 149.875000 0.000000 0.000000
7 56 14 1 10000 170.329200 0.000000 0.000000
7 56 14 1 100000 170.038210 0.000000 0.000000
7 56 14 1 1000 170.580500 0.000000 0.000000
8 9 1 1 10000 125.087750 0.000000 0.000000
8 9 1 1 100000 125.037005 0.000000 0.000000
8 9 1 1 1000 125.591000 0.000000 0.000000
8 23 8 1 10000 149.096050 0.000000 0.000000
8 23 8 1 100000 149.039425 0.000000 0.000000
8 23 8 1 1000 149.741500 0.000000 0.000000
7 56 14 1 10000 170.336850 0.000000 0.000000
7 56 14 1 100000 170.037090 0.000000 0.000000
7 56 14 1 1000 170.370500 0.000000 0.000000
8 9 1 1 10000 125.069700 0.000000 0.000000
8 9 1 1 100000 125.040985 0.000000 0.000000
8 9 1 1 1000 125.759000 0.000000 0.000000
8 23 8 1 10000 149.322750 0.000000 0.000000
8 23 8 1 100000 149.043505 0.000000 0.000000
8 23 8 1 1000 149.697500 0.000000 0.000000
7 56 14 1 10000 170.049500 0.000000 0.000000
7 56 14 1 100000 170.034405 0.000000 0.000000
7 56 14 1 1000 170.467000 0.000000 0.000000
8 9 1 1 10000 125.076550 0.000000 0.000000
8 9 1 1 100000 125.038795 0.000000 0.000000
8 9 1 1 1000 126.042500 0.000000 0.000000
8 23 8 1 10000 149.377000 0.000000 0.000000
8 23 8 1 100000 149.041940 0.000000 0.000000
8 23 8 1 1000 149.883500 0.000000 0.000000
7 56 14 1 10000 170.070550 0.000000 0.000000
7 56 14 1 100000 170.033900 0.000000 0.000000
7 56 14 1 1000 170.483500 0.000000 0.000000
8 9 1 1 10000 125.071350 0.000000 0.000000
8 9 1 1 100000 125.041220 0.000000 0.000000
8 9 1 1 1000 125.695500 0.000000 0.000000
8 23 8 1 10000 149.091700 0.000000 0.000000
8 23 8 1 100000 149.039945 0.000000 0.000000
8 23 8 1 1000 149.611000 0.000000 0.000000
7 56 14 1 10000 170.367900 0.000000 0.000000
7 56 14 1 100000 170.035995 0.000000 0.000000
7 56 14 1 1000 170.394500 0.000000 0.000000
8 9 1 1 10000 125.066200 0.000000 0.000000
8 9 1 1 100000 125.037925 0.000000 0.000000
8 9 1 1 1000 125.610000 0.000000 0.000000
8 23 8 1 10000 149.326750 0.000000 0.000000
8 23 8 1 100000 149.040585 0.000000 0.000000
8 23 8 1 1000 149.650000 0.000000 0.000000
7 56 14 1 10000 170.330450 0.000000 0.000000
7 56 14 1 100000 170.038615 0.000000 0.000000
7 56 14 1 1000 170.605000 0.000000 0.000000
8 9 1 1 10000 125.091450 0.000000 0.000000
8 9 1 1 100000 125.037025 0.000000 0.000000
8 9 1 1 1000 125.697000 0.000000 0.000000
8 23 8 1 10000 149.347900 0.000000 0.000000
8 23 8 1 100000 149.038590 0.000000 0.000000
8 23 8 1 1000 149.678500 0.000000 0.000000
7 56 14 1 10000 170.345400 0.000000 0.000000
7 56 14 1 100000 170.037705 0.000000 0.000000
7 56 14 1 1000 170.508500 0.000000 0.000000
8 9 1 1 10000 125.076150 0.000000 0.000000
8 9 1 1 100000 125.041015 0.000000 0.000000
8 9 1 1 1000 125.745500 0.000000 0.000000
8 23 8 1 10000 149.327950 0.000000 0.000000
8 23 8 1 100000 149.042015 0.000000 0.000000
8 23 8 1 1000 149.775500 0.000000 0.000000
7 56 14 1 10000 170.348600 0.000000 0.000000
7 56 14 1 100000 170.040085 0.000000 0.000000
7 56 14 1 1000 170.648500 0.000000 0.000000
